Quiz_ID,Total_Marks,Avg_Response_Time,Total_Time_Spent,Topic_1_Marks,Topic_2_Marks,Topic_3_Marks,Topic_4_Marks,Topic_5_Marks,Topic_6_Marks,Topic_7_Marks,Topic_8_Marks,Topic_9_Marks,Topic_10_Marks,Topic_1_Strength,Topic_2_Strength,Topic_3_Strength,Topic_4_Strength,Topic_5_Strength,Topic_6_Strength,Topic_7_Strength,Topic_8_Strength,Topic_9_Strength,Topic_10_Strength
1,32,28,1400,5,5,1,0,5,4,1,3,4,4,1,1,0,0,1,1,0,1,1,1
2,23,7,350,4,3,0,4,5,3,0,2,0,2,1,1,0,1,1,1,0,0,0,0
3,28,25,1250,1,4,4,5,4,3,3,1,1,2,0,1,1,1,1,1,1,0,0,0
1,19,23,1150,1,4,3,3,1,5,0,1,1,0,0,1,1,1,0,1,0,0,0,0
1,26,12,600,0,4,0,1,1,4,4,3,4,5,0,1,0,0,0,1,1,1,1,1
1,23,12,600,3,0,0,4,3,3,4,1,0,5,1,0,0,1,1,1,1,0,0,1
3,24,10,500,3,2,2,2,1,4,1,2,4,3,1,0,0,0,0,1,0,0,1,1
3,26,14,700,1,5,1,0,4,2,2,3,3,5,0,1,0,0,1,0,0,1,1,1
3,31,15,750,1,3,5,1,4,4,5,0,3,5,0,1,1,0,1,1,1,0,1,1
1,25,21,1050,2,1,4,2,1,1,4,2,4,4,0,0,1,0,0,0,1,0,1,1
3,33,15,750,5,3,5,1,5,4,3,4,3,0,1,1,1,0,1,1,1,1,1,0
2,29,23,1150,0,3,2,3,4,5,1,4,2,5,0,1,0,1,1,1,0,1,0,1
3,35,27,1350,5,0,4,2,5,3,4,5,5,2,1,0,1,0,1,1,1,1,1,0
1,29,17,850,4,0,1,5,0,5,3,5,2,4,1,0,0,1,0,1,1,1,0,1
2,37,28,1400,4,4,5,5,1,4,5,3,5,1,1,1,1,1,0,1,1,1,1,0
3,30,7,350,3,3,1,4,3,4,0,2,5,5,1,1,0,1,1,1,0,0,1,1
2,25,10,500,0,2,1,1,3,4,5,5,2,2,0,0,0,0,1,1,1,1,0,0
2,29,6,300,5,0,3,5,4,1,3,2,1,5,1,0,1,1,1,0,1,0,0,1
1,35,5,250,3,5,4,5,4,5,5,2,1,1,1,1,1,1,1,1,1,0,0,0
2,25,20,1000,4,0,4,4,3,1,1,4,0,4,1,0,1,1,1,0,0,1,0,1
2,23,29,1450,1,2,2,4,0,3,4,3,1,3,0,0,0,1,0,1,1,1,0,1
1,24,13,650,0,0,0,5,3,5,2,4,5,0,0,0,0,1,1,1,0,1,1,0
1,19,25,1250,0,2,1,1,1,3,2,5,4,0,0,0,0,0,0,1,0,1,1,0
1,22,5,250,5,1,1,1,3,4,3,1,0,3,1,0,0,0,1,1,1,0,0,1
2,19,22,1100,2,2,5,0,2,0,3,5,0,0,0,0,1,0,0,0,1,1,0,0
2,25,21,1050,5,1,2,0,0,5,3,0,4,5,1,0,0,0,0,1,1,0,1,1
2,29,20,1000,1,5,4,2,0,2,4,4,2,5,0,1,1,0,0,0,1,1,0,1
1,23,10,500,1,4,3,2,3,4,2,3,1,0,0,1,1,0,1,1,0,1,0,0
3,24,22,1100,3,4,4,2,2,2,2,4,0,1,1,1,1,0,0,0,0,1,0,0
2,9,18,900,0,0,3,0,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0
3,26,21,1050,3,2,3,4,3,3,1,1,5,1,1,0,1,1,1,1,0,0,1,0
1,15,10,500,1,0,4,5,1,0,0,1,3,0,0,0,1,1,0,0,0,0,1,0
2,32,15,750,2,2,5,3,2,3,4,1,5,5,0,0,1,1,0,1,1,0,1,1
3,13,6,300,0,0,1,3,3,1,3,0,2,0,0,0,0,1,1,0,1,0,0,0
2,27,29,1450,1,4,3,5,3,4,1,2,2,2,0,1,1,1,1,1,0,0,0,0
2,28,7,350,2,5,5,1,1,1,0,5,5,3,0,1,1,0,0,0,0,1,1,1
2,18,12,600,5,4,2,0,3,0,0,1,1,2,1,1,0,0,1,0,0,0,0,0
3,18,13,650,4,0,2,1,2,4,2,0,3,0,1,0,0,0,0,1,0,0,1,0
1,26,14,700,1,2,3,3,3,5,4,4,0,1,0,0,1,1,1,1,1,1,0,0
2,27,25,1250,4,3,1,1,4,4,4,1,5,0,1,1,0,0,1,1,1,0,1,0
1,30,26,1300,3,5,3,0,2,0,5,4,4,4,1,1,1,0,0,0,1,1,1,1
1,22,17,850,4,2,2,0,0,3,3,4,0,4,1,0,0,0,0,1,1,1,0,1
3,20,16,800,1,0,2,0,1,4,4,3,1,4,0,0,0,0,0,1,1,1,0,1
3,35,14,700,4,2,4,3,5,3,5,0,5,4,1,0,1,1,1,1,1,0,1,1
1,12,25,1250,0,1,1,0,5,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0
2,21,18,900,1,2,4,2,2,0,4,1,1,4,0,0,1,0,0,0,1,0,0,1
3,27,10,500,2,4,5,2,5,2,2,1,1,3,0,1,1,0,1,0,0,0,0,1
2,28,6,300,4,4,5,5,0,4,5,1,0,0,1,1,1,1,0,1,1,0,0,0
2,12,19,950,0,1,5,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,1,0
2,28,29,1450,3,5,0,2,2,4,4,4,4,0,1,1,0,0,0,1,1,1,1,0
1,19,27,1350,3,2,5,0,0,0,4,4,0,1,1,0,1,0,0,0,1,1,0,0
2,27,26,1300,4,5,3,3,0,3,2,1,3,3,1,1,1,1,0,1,0,0,1,1
1,25,19,950,3,3,4,2,5,1,1,4,2,0,1,1,1,0,1,0,0,1,0,0
1,31,8,400,2,2,5,3,4,5,3,1,4,2,0,0,1,1,1,1,1,0,1,0
2,20,29,1450,1,4,1,2,3,1,1,5,1,1,0,1,0,0,1,0,0,1,0,0
2,29,15,750,0,4,5,4,5,0,0,2,4,5,0,1,1,1,1,0,0,0,1,1
2,35,11,550,5,5,3,4,5,2,1,4,5,1,1,1,1,1,1,0,0,1,1,0
2,26,19,950,4,0,3,5,4,0,0,5,3,2,1,0,1,1,1,0,0,1,1,0
1,29,24,1200,3,4,3,5,3,3,3,0,0,5,1,1,1,1,1,1,1,0,0,1
2,26,23,1150,1,0,3,5,0,5,2,5,3,2,0,0,1,1,0,1,0,1,1,0
2,27,18,900,5,4,3,3,3,2,0,3,2,2,1,1,1,1,1,0,0,1,0,0
1,27,14,700,2,4,1,2,4,0,3,5,4,2,0,1,0,0,1,0,1,1,1,0
3,35,28,1400,3,3,0,4,1,5,5,5,5,4,1,1,0,1,0,1,1,1,1,1
3,22,10,500,3,0,2,0,1,5,2,5,1,3,1,0,0,0,0,1,0,1,0,1
1,12,6,300,0,0,0,1,3,0,1,0,5,2,0,0,0,0,1,0,0,0,1,0
3,23,11,550,2,4,2,4,1,4,1,0,1,4,0,1,0,1,0,1,0,0,0,1
1,21,28,1400,2,0,4,4,2,3,0,3,3,0,0,0,1,1,0,1,0,1,1,0
2,26,25,1250,4,4,3,0,1,3,4,1,5,1,1,1,1,0,0,1,1,0,1,0
2,35,7,350,5,4,4,4,3,1,5,4,5,0,1,1,1,1,1,0,1,1,1,0
3,21,12,600,0,5,4,4,0,4,4,0,0,0,0,1,1,1,0,1,1,0,0,0
2,34,22,1100,4,2,2,4,4,2,5,4,2,5,1,0,0,1,1,0,1,1,0,1
3,21,19,950,0,0,1,5,1,5,2,3,0,4,0,0,0,1,0,1,0,1,0,1
3,29,15,750,2,1,3,5,3,1,1,5,4,4,0,0,1,1,1,0,0,1,1,1
2,32,26,1300,0,5,5,2,4,3,3,3,5,2,0,1,1,0,1,1,1,1,1,0
2,25,27,1350,0,0,4,5,2,0,5,4,3,2,0,0,1,1,0,0,1,1,1,0
3,21,14,700,0,0,0,4,0,4,2,4,3,4,0,0,0,1,0,1,0,1,1,1
2,23,29,1450,1,3,3,1,5,3,0,3,1,3,0,1,1,0,1,1,0,1,0,1
1,30,25,1250,1,1,1,5,4,3,5,1,4,5,0,0,0,1,1,1,1,0,1,1
2,30,21,1050,5,1,3,2,5,4,0,4,1,5,1,0,1,0,1,1,0,1,0,1
2,28,22,1100,5,3,5,2,4,3,2,2,0,2,1,1,1,0,1,1,0,0,0,0
1,33,28,1400,2,3,5,3,3,1,3,5,3,5,0,1,1,1,1,0,1,1,1,1
2,20,5,250,0,0,4,4,2,4,1,2,3,0,0,0,1,1,0,1,0,0,1,0
2,21,6,300,2,2,0,1,1,3,1,4,5,2,0,0,0,0,0,1,0,1,1,0
3,21,9,450,1,3,4,1,2,3,3,0,2,2,0,1,1,0,0,1,1,0,0,0
2,21,14,700,0,1,1,3,0,4,1,3,5,3,0,0,0,1,0,1,0,1,1,1
2,23,16,800,4,1,2,1,5,0,5,1,0,4,1,0,0,0,1,0,1,0,0,1
1,24,17,850,1,0,5,2,1,2,4,2,4,3,0,0,1,0,0,0,1,0,1,1
3,22,20,1000,1,2,0,0,5,4,4,2,2,2,0,0,0,0,1,1,1,0,0,0
3,25,7,350,1,4,5,2,2,0,3,0,5,3,0,1,1,0,0,0,1,0,1,1
3,30,8,400,0,3,1,5,0,5,4,4,3,5,0,1,0,1,0,1,1,1,1,1
2,27,20,1000,5,3,1,0,4,3,5,0,4,2,1,1,0,0,1,1,1,0,1,0
3,21,14,700,3,0,5,1,4,1,2,1,1,3,1,0,1,0,1,0,0,0,0,1
1,33,18,900,4,5,4,4,5,5,1,4,0,1,1,1,1,1,1,1,0,1,0,0
3,31,25,1250,4,5,5,0,5,3,5,2,1,1,1,1,1,0,1,1,1,0,0,0
1,26,23,1150,2,2,4,2,4,3,2,2,3,2,0,0,1,0,1,1,0,0,1,0
3,29,9,450,0,1,5,2,5,5,3,3,2,3,0,0,1,0,1,1,1,1,0,1
3,28,23,1150,5,1,4,5,4,0,5,1,1,2,1,0,1,1,1,0,1,0,0,0
1,31,15,750,1,4,2,2,5,4,5,2,3,3,0,1,0,0,1,1,1,0,1,1
3,24,21,1050,3,1,3,5,1,2,4,0,1,4,1,0,1,1,0,0,1,0,0,1
3,24,11,550,0,5,3,2,5,2,2,2,0,3,0,1,1,0,1,0,0,0,0,1
3,26,8,400,0,5,4,3,4,4,2,0,1,3,0,1,1,1,1,1,0,0,0,1
2,20,19,950,5,3,4,1,1,4,0,0,0,2,1,1,1,0,0,1,0,0,0,0
1,25,28,1400,3,4,2,4,1,1,2,5,0,3,1,1,0,1,0,0,0,1,0,1
3,33,8,400,1,2,3,5,2,4,4,5,5,2,0,0,1,1,0,1,1,1,1,0
1,26,20,1000,0,4,2,3,4,1,1,5,4,2,0,1,0,1,1,0,0,1,1,0
1,22,27,1350,4,2,1,1,3,4,1,4,2,0,1,0,0,0,1,1,0,1,0,0
1,33,23,1150,4,5,5,5,5,1,1,4,1,2,1,1,1,1,1,0,0,1,0,0
3,29,6,300,3,1,3,0,4,4,4,2,5,3,1,0,1,0,1,1,1,0,1,1
3,22,15,750,1,0,4,3,3,4,1,2,3,1,0,0,1,1,1,1,0,0,1,0
1,31,23,1150,3,4,0,5,4,2,5,0,4,4,1,1,0,1,1,0,1,0,1,1
2,26,27,1350,0,4,1,3,1,3,5,4,2,3,0,1,0,1,0,1,1,1,0,1
1,34,18,900,4,3,5,3,4,3,1,2,4,5,1,1,1,1,1,1,0,0,1,1
2,24,16,800,2,3,0,3,4,1,3,4,1,3,0,1,0,1,1,0,1,1,0,1
1,26,23,1150,3,5,2,0,4,0,3,1,5,3,1,1,0,0,1,0,1,0,1,1
1,21,14,700,2,2,5,2,4,5,0,0,1,0,0,0,1,0,1,1,0,0,0,0
1,23,12,600,2,0,2,3,2,2,5,5,1,1,0,0,0,1,0,0,1,1,0,0
3,29,28,1400,5,3,2,1,5,4,0,4,2,3,1,1,0,0,1,1,0,1,0,1
2,30,21,1050,4,3,4,2,2,2,2,2,4,5,1,1,1,0,0,0,0,0,1,1
2,14,27,1350,3,1,2,0,1,0,2,0,3,2,1,0,0,0,0,0,0,0,1,0
1,23,12,600,2,1,0,4,1,2,5,3,4,1,0,0,0,1,0,0,1,1,1,0
3,17,13,650,0,5,1,0,3,0,5,0,2,1,0,1,0,0,1,0,1,0,0,0
3,30,28,1400,5,5,4,4,1,5,2,1,0,3,1,1,1,1,0,1,0,0,0,1
2,10,18,900,1,3,1,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
3,21,19,950,5,2,2,4,1,0,1,5,0,1,1,0,0,1,0,0,0,1,0,0
2,26,20,1000,1,0,3,5,3,0,2,5,3,4,0,0,1,1,1,0,0,1,1,1
2,27,26,1300,4,3,5,3,3,0,1,4,2,2,1,1,1,1,1,0,0,1,0,0
2,25,12,600,3,2,4,2,2,4,1,4,2,1,1,0,1,0,0,1,0,1,0,0
3,18,7,350,3,2,2,5,1,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0
2,27,6,300,1,3,4,2,5,3,3,2,2,2,0,1,1,0,1,1,1,0,0,0
2,21,5,250,0,2,3,3,3,3,5,0,2,0,0,0,1,1,1,1,1,0,0,0
1,23,12,600,1,4,0,2,1,4,3,5,1,2,0,1,0,0,0,1,1,1,0,0
2,16,27,1350,1,2,0,0,1,1,4,0,3,4,0,0,0,0,0,0,1,0,1,1
2,34,10,500,3,3,5,3,5,5,3,5,2,0,1,1,1,1,1,1,1,1,0,0
1,19,15,750,2,2,0,3,2,0,2,0,5,3,0,0,0,1,0,0,0,0,1,1
1,16,7,350,0,3,3,2,2,2,0,4,0,0,0,1,1,0,0,0,0,1,0,0
3,24,18,900,3,1,1,5,1,0,1,4,4,4,1,0,0,1,0,0,0,1,1,1
2,30,26,1300,5,3,3,4,4,0,0,3,4,4,1,1,1,1,1,0,0,1,1,1
3,29,9,450,1,2,3,1,4,3,5,3,3,4,0,0,1,0,1,1,1,1,1,1
3,21,25,1250,2,3,2,4,0,0,4,3,2,1,0,1,0,1,0,0,1,1,0,0
1,9,24,1200,0,0,0,0,0,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0
3,30,17,850,4,3,4,3,0,2,4,4,2,4,1,1,1,1,0,0,1,1,0,1
2,22,25,1250,0,3,5,3,2,3,1,0,0,5,0,1,1,1,0,1,0,0,0,1
1,15,9,450,0,0,1,0,1,4,4,0,5,0,0,0,0,0,0,1,1,0,1,0
2,29,9,450,1,0,4,1,5,3,5,3,2,5,0,0,1,0,1,1,1,1,0,1
2,24,14,700,1,0,2,3,5,3,4,2,4,0,0,0,0,1,1,1,1,0,1,0
1,31,17,850,4,5,2,4,3,0,4,2,4,3,1,1,0,1,1,0,1,0,1,1
2,27,14,700,4,4,1,0,1,1,5,3,3,5,1,1,0,0,0,0,1,1,1,1
1,35,12,600,4,5,4,3,1,5,5,0,5,3,1,1,1,1,0,1,1,0,1,1
2,21,6,300,3,3,1,4,0,4,1,2,0,3,1,1,0,1,0,1,0,0,0,1
1,31,6,300,3,5,1,0,1,4,4,5,3,5,1,1,0,0,0,1,1,1,1,1
3,25,26,1300,1,5,0,0,5,4,2,5,2,1,0,1,0,0,1,1,0,1,0,0
2,12,23,1150,1,0,4,0,0,0,0,1,5,1,0,0,1,0,0,0,0,0,1,0
1,22,14,700,4,0,0,1,1,3,4,5,1,3,1,0,0,0,0,1,1,1,0,1
2,26,19,950,3,1,0,0,3,5,4,3,3,4,1,0,0,0,1,1,1,1,1,1
2,27,20,1000,2,5,5,5,4,0,0,0,4,2,0,1,1,1,1,0,0,0,1,0
2,25,14,700,3,4,0,2,4,2,4,1,0,5,1,1,0,0,1,0,1,0,0,1
1,24,14,700,1,3,3,2,2,1,5,4,2,1,0,1,1,0,0,0,1,1,0,0
3,17,24,1200,3,2,2,0,3,1,4,0,0,2,1,0,0,0,1,0,1,0,0,0
3,24,23,1150,1,4,2,3,5,5,2,1,0,1,0,1,0,1,1,1,0,0,0,0
3,23,8,400,4,4,3,2,1,0,5,4,0,0,1,1,1,0,0,0,1,1,0,0
1,29,6,300,4,1,1,4,3,3,3,2,4,4,1,0,0,1,1,1,1,0,1,1
3,23,13,650,4,3,4,4,1,4,1,0,1,1,1,1,1,1,0,1,0,0,0,0
1,24,15,750,2,3,4,3,3,5,1,0,3,0,0,1,1,1,1,1,0,0,1,0
2,28,7,350,2,0,4,4,3,5,0,2,4,4,0,0,1,1,1,1,0,0,1,1
2,24,11,550,1,0,0,5,4,2,2,0,5,5,0,0,0,1,1,0,0,0,1,1
3,22,29,1450,0,4,4,3,3,2,1,3,1,1,0,1,1,1,1,0,0,1,0,0
1,28,29,1450,5,1,4,4,2,5,0,1,2,4,1,0,1,1,0,1,0,0,0,1
2,19,10,500,2,3,4,0,1,1,0,4,3,1,0,1,1,0,0,0,0,1,1,0
1,21,5,250,1,1,2,4,0,5,0,4,1,3,0,0,0,1,0,1,0,1,0,1
1,19,16,800,3,2,3,0,3,3,1,1,2,1,1,0,1,0,1,1,0,0,0,0
2,32,22,1100,4,3,5,4,0,4,3,3,5,1,1,1,1,1,0,1,1,1,1,0
1,17,13,650,4,0,1,4,4,1,0,0,3,0,1,0,0,1,1,0,0,0,1,0
2,32,9,450,4,4,3,4,0,3,4,2,5,3,1,1,1,1,0,1,1,0,1,1
2,21,17,850,1,1,4,0,2,4,3,2,2,2,0,0,1,0,0,1,1,0,0,0
2,22,22,1100,4,0,1,4,2,0,3,0,4,4,1,0,0,1,0,0,1,0,1,1
1,31,19,950,2,4,1,4,4,3,4,5,2,2,0,1,0,1,1,1,1,1,0,0
2,33,19,950,3,0,3,5,5,5,1,4,5,2,1,0,1,1,1,1,0,1,1,0
1,23,10,500,4,3,3,1,2,5,1,1,0,3,1,1,1,0,0,1,0,0,0,1
2,18,11,550,1,1,3,0,1,2,2,1,4,3,0,0,1,0,0,0,0,0,1,1
2,33,17,850,3,2,5,5,5,3,1,4,2,3,1,0,1,1,1,1,0,1,0,1
3,26,16,800,4,5,3,2,2,3,2,1,4,0,1,1,1,0,0,1,0,0,1,0
3,25,14,700,0,0,5,3,5,5,0,4,3,0,0,0,1,1,1,1,0,1,1,0
3,26,26,1300,4,5,0,1,3,5,1,3,0,4,1,1,0,0,1,1,0,1,0,1
1,22,5,250,5,1,2,5,2,3,1,0,0,3,1,0,0,1,0,1,0,0,0,1
1,36,15,750,2,3,5,5,5,4,4,4,2,2,0,1,1,1,1,1,1,1,0,0
2,24,20,1000,3,0,2,4,1,4,0,3,3,4,1,0,0,1,0,1,0,1,1,1
2,28,5,250,2,3,4,2,4,0,5,4,4,0,0,1,1,0,1,0,1,1,1,0
2,17,22,1100,0,2,0,2,2,0,5,3,2,1,0,0,0,0,0,0,1,1,0,0
2,19,15,750,0,2,1,4,1,4,2,3,1,1,0,0,0,1,0,1,0,1,0,0
1,33,13,650,5,4,3,5,3,4,0,3,2,4,1,1,1,1,1,1,0,1,0,1
2,22,18,900,2,4,4,5,0,1,5,0,1,0,0,1,1,1,0,0,1,0,0,0
2,26,15,750,3,4,1,4,0,3,3,4,0,4,1,1,0,1,0,1,1,1,0,1
3,24,5,250,0,3,2,1,4,3,4,5,2,0,0,1,0,0,1,1,1,1,0,0
2,23,15,750,0,4,1,0,4,2,3,4,2,3,0,1,0,0,1,0,1,1,0,1
2,23,13,650,4,1,3,1,0,4,5,4,0,1,1,0,1,0,0,1,1,1,0,0
2,28,26,1300,5,5,3,0,0,4,2,3,4,2,1,1,1,0,0,1,0,1,1,0
1,27,6,300,1,5,5,2,4,0,1,1,5,3,0,1,1,0,1,0,0,0,1,1
3,22,14,700,0,3,5,3,0,5,1,1,2,2,0,1,1,1,0,1,0,0,0,0
2,26,7,350,3,3,2,4,2,0,1,4,3,4,1,1,0,1,0,0,0,1,1,1
2,30,29,1450,3,4,3,1,5,5,2,1,5,1,1,1,1,0,1,1,0,0,1,0
3,25,17,850,4,5,0,2,1,3,3,5,0,2,1,1,0,0,0,1,1,1,0,0
2,33,15,750,3,5,4,1,5,3,2,1,4,5,1,1,1,0,1,1,0,0,1,1
1,36,22,1100,4,4,2,5,4,5,2,1,5,4,1,1,0,1,1,1,0,0,1,1
2,16,18,900,0,3,2,0,1,4,3,3,0,0,0,1,0,0,0,1,1,1,0,0
1,25,9,450,0,2,1,4,3,3,5,4,0,3,0,0,0,1,1,1,1,1,0,1
1,26,12,600,0,2,2,5,3,4,1,5,4,0,0,0,0,1,1,1,0,1,1,0
2,29,14,700,0,4,4,0,2,2,4,5,5,3,0,1,1,0,0,0,1,1,1,1
3,24,10,500,1,2,0,5,3,2,2,4,4,1,0,0,0,1,1,0,0,1,1,0
1,25,19,950,5,1,1,0,4,1,2,5,4,2,1,0,0,0,1,0,0,1,1,0
3,22,12,600,5,1,4,0,2,0,3,2,5,0,1,0,1,0,0,0,1,0,1,0
2,30,26,1300,1,1,5,5,5,1,5,2,5,0,0,0,1,1,1,0,1,0,1,0
1,21,8,400,0,3,2,2,2,2,4,1,3,2,0,1,0,0,0,0,1,0,1,0
2,29,28,1400,3,3,3,4,4,3,2,4,1,2,1,1,1,1,1,1,0,1,0,0
3,25,13,650,4,3,5,3,0,0,0,1,5,4,1,1,1,1,0,0,0,0,1,1
2,28,9,450,5,3,3,1,1,0,4,3,5,3,1,1,1,0,0,0,1,1,1,1
2,25,23,1150,2,3,4,0,4,1,2,4,0,5,0,1,1,0,1,0,0,1,0,1
1,28,21,1050,4,4,0,4,0,0,4,5,2,5,1,1,0,1,0,0,1,1,0,1
2,23,6,300,2,2,3,1,0,2,5,3,1,4,0,0,1,0,0,0,1,1,0,1
2,25,17,850,2,4,4,4,3,3,0,3,2,0,0,1,1,1,1,1,0,1,0,0
2,22,21,1050,0,2,1,5,5,1,0,4,2,2,0,0,0,1,1,0,0,1,0,0
1,22,29,1450,2,4,2,1,2,3,4,1,2,1,0,1,0,0,0,1,1,0,0,0
3,18,18,900,0,1,0,4,2,5,1,2,3,0,0,0,0,1,0,1,0,0,1,0
3,16,15,750,1,0,0,3,3,1,4,1,3,0,0,0,0,1,1,0,1,0,1,0
2,30,11,550,3,3,1,4,3,5,3,2,1,5,1,1,0,1,1,1,1,0,0,1
1,20,6,300,2,0,0,4,2,4,1,0,4,3,0,0,0,1,0,1,0,0,1,1
2,25,7,350,3,0,4,0,4,0,5,2,3,4,1,0,1,0,1,0,1,0,1,1
3,18,15,750,0,1,0,0,4,4,0,4,0,5,0,0,0,0,1,1,0,1,0,1
1,18,7,350,2,0,0,0,4,5,1,2,1,3,0,0,0,0,1,1,0,0,0,1
3,13,5,250,4,0,0,5,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
3,26,23,1150,1,1,4,4,3,4,0,5,2,2,0,0,1,1,1,1,0,1,0,0
1,25,18,900,5,2,5,3,1,3,0,5,0,1,1,0,1,1,0,1,0,1,0,0
1,22,21,1050,1,4,2,1,1,2,3,2,3,3,0,1,0,0,0,0,1,0,1,1
2,22,23,1150,2,5,3,0,2,1,3,1,0,5,0,1,1,0,0,0,1,0,0,1
2,15,23,1150,1,0,5,2,1,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0
3,33,25,1250,5,3,0,4,4,1,5,4,2,5,1,1,0,1,1,0,1,1,0,1
1,29,23,1150,4,1,1,3,3,2,3,4,3,5,1,0,0,1,1,0,1,1,1,1
1,28,23,1150,3,0,1,3,4,4,5,3,1,4,1,0,0,1,1,1,1,1,0,1
2,24,5,250,4,5,4,0,0,3,0,1,4,3,1,1,1,0,0,1,0,0,1,1
3,29,29,1450,1,2,2,5,3,5,5,1,5,0,0,0,0,1,1,1,1,0,1,0
3,19,15,750,5,2,0,0,0,1,4,2,1,4,1,0,0,0,0,0,1,0,0,1
2,37,5,250,3,5,4,5,0,5,5,2,4,4,1,1,1,1,0,1,1,0,1,1
1,30,27,1350,5,3,3,2,2,4,1,4,5,1,1,1,1,0,0,1,0,1,1,0
2,25,11,550,4,0,2,2,0,5,4,3,3,2,1,0,0,0,0,1,1,1,1,0
2,10,12,600,0,3,2,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0
2,22,11,550,0,2,4,1,1,1,4,2,3,4,0,0,1,0,0,0,1,0,1,1
2,18,19,950,3,2,5,0,0,1,1,1,2,3,1,0,1,0,0,0,0,0,0,1
1,23,20,1000,3,4,1,0,2,0,2,5,1,5,1,1,0,0,0,0,0,1,0,1
2,25,26,1300,3,2,5,3,0,2,2,2,4,2,1,0,1,1,0,0,0,0,1,0
1,23,12,600,0,1,2,0,3,4,5,3,1,4,0,0,0,0,1,1,1,1,0,1
2,29,14,700,4,4,1,0,3,5,5,1,4,2,1,1,0,0,1,1,1,0,1,0
3,27,8,400,3,3,2,0,3,5,3,5,0,3,1,1,0,0,1,1,1,1,0,1
1,19,17,850,0,2,2,1,3,1,4,5,1,0,0,0,0,0,1,0,1,1,0,0
3,23,8,400,3,5,2,3,0,4,3,3,0,0,1,1,0,1,0,1,1,1,0,0
2,31,23,1150,3,1,3,4,4,5,3,1,3,4,1,0,1,1,1,1,1,0,1,1
2,33,28,1400,5,4,1,4,4,3,4,2,2,4,1,1,0,1,1,1,1,0,0,1
2,30,10,500,3,1,3,4,5,4,4,3,2,1,1,0,1,1,1,1,1,1,0,0
1,30,20,1000,0,4,1,4,3,4,1,4,5,4,0,1,0,1,1,1,0,1,1,1
3,30,28,1400,4,4,3,3,5,5,4,1,1,0,1,1,1,1,1,1,1,0,0,0
1,19,28,1400,0,4,3,0,5,0,4,3,0,0,0,1,1,0,1,0,1,1,0,0
1,28,11,550,0,5,3,4,2,5,5,3,0,1,0,1,1,1,0,1,1,1,0,0
2,28,17,850,3,3,4,0,2,4,3,0,4,5,1,1,1,0,0,1,1,0,1,1
3,27,7,350,5,4,3,4,0,5,2,0,1,3,1,1,1,1,0,1,0,0,0,1
2,29,25,1250,2,4,5,1,4,5,0,5,1,2,0,1,1,0,1,1,0,1,0,0
1,14,22,1100,2,1,5,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0
2,31,21,1050,2,4,2,3,1,4,4,4,5,2,0,1,0,1,0,1,1,1,1,0
3,27,7,350,0,3,0,5,3,3,0,4,5,4,0,1,0,1,1,1,0,1,1,1
2,29,24,1200,3,5,3,1,1,5,4,3,0,4,1,1,1,0,0,1,1,1,0,1
3,35,8,400,2,5,0,5,1,4,5,3,5,5,0,1,0,1,0,1,1,1,1,1
3,24,15,750,1,1,0,1,5,5,1,5,2,3,0,0,0,0,1,1,0,1,0,1
2,25,22,1100,1,4,2,3,2,0,4,3,1,5,0,1,0,1,0,0,1,1,0,1
1,15,23,1150,1,1,0,1,4,3,0,1,2,2,0,0,0,0,1,1,0,0,0,0
2,24,12,600,4,5,0,0,5,0,5,2,3,0,1,1,0,0,1,0,1,0,1,0
1,30,17,850,3,3,5,2,5,5,1,2,3,1,1,1,1,0,1,1,0,0,1,0
1,13,29,1450,0,1,0,2,3,2,5,0,0,0,0,0,0,0,1,0,1,0,0,0
2,21,22,1100,0,3,1,4,0,2,0,5,4,2,0,1,0,1,0,0,0,1,1,0
1,21,26,1300,3,2,3,4,3,0,1,3,0,2,1,0,1,1,1,0,0,1,0,0
1,21,5,250,5,4,3,0,0,2,3,3,1,0,1,1,1,0,0,0,1,1,0,0
2,17,24,1200,5,3,0,3,0,5,0,1,0,0,1,1,0,1,0,1,0,0,0,0
2,25,29,1450,4,4,2,0,4,0,3,3,2,3,1,1,0,0,1,0,1,1,0,1
2,25,21,1050,3,3,1,4,1,1,5,3,0,4,1,1,0,1,0,0,1,1,0,1
1,24,7,350,5,0,2,1,0,4,3,2,2,5,1,0,0,0,0,1,1,0,0,1
3,29,27,1350,4,0,2,5,4,1,4,3,3,3,1,0,0,1,1,0,1,1,1,1
1,17,28,1400,2,0,0,0,1,2,2,5,5,0,0,0,0,0,0,0,0,1,1,0
3,18,11,550,2,3,4,0,5,0,1,1,2,0,0,1,1,0,1,0,0,0,0,0
