Student ID,Quiz ID,Correct Answers (Total),Incorrect Answers (Total),Response Time (Avg),Difficulty Prediction,Topic 1 (Correct),Topic 1 (Incorrect),Time Spent on Topic 1,Topic 2 (Correct),Topic 2 (Incorrect),Time Spent on Topic 2,Topic 3 (Correct),Topic 3 (Incorrect),Time Spent on Topic 3,Topic 4 (Correct),Topic 4 (Incorrect),Time Spent on Topic 4,Topic 5 (Correct),Topic 5 (Incorrect),Time Spent on Topic 5,Topic 6 (Correct),Topic 6 (Incorrect),Time Spent on Topic 6,Topic 7 (Correct),Topic 7 (Incorrect),Time Spent on Topic 7,Topic 8 (Correct),Topic 8 (Incorrect),Time Spent on Topic 8,Topic 9 (Correct),Topic 9 (Incorrect),Time Spent on Topic 9,Topic 10 (Correct),Topic 10 (Incorrect),Time Spent on Topic 10
845,1,37,13,27,0,3,2,88,4,1,93,4,1,43,0,5,16,5,0,113,2,3,101,1,4,12,5,0,83,4,1,60,2,3,95
845,2,36,14,21,0,2,3,118,0,5,29,1,4,27,0,5,105,2,3,77,1,4,42,5,0,75,3,2,25,4,1,63,5,0,81
845,3,22,28,27,0,1,4,46,4,1,62,5,0,16,3,2,26,5,0,99,5,0,52,0,5,87,0,5,17,2,3,28,0,5,37
846,1,20,30,11,0,1,4,22,4,1,46,5,0,76,1,4,82,4,1,113,3,2,57,4,1,51,2,3,23,0,5,20,1,4,109
846,2,42,8,9,1,5,0,87,1,4,95,5,0,35,0,5,68,3,2,113,4,1,41,1,4,116,5,0,45,2,3,36,5,0,21
846,3,22,28,7,0,1,4,45,5,0,94,5,0,64,5,0,12,0,5,104,2,3,117,3,2,116,1,4,28,4,1,27,2,3,87
847,1,49,1,11,1,1,4,60,4,1,45,2,3,67,4,1,100,2,3,110,4,1,115,4,1,77,1,4,10,2,3,55,3,2,93
847,2,27,23,9,0,5,0,77,4,1,74,5,0,98,1,4,28,1,4,52,2,3,32,5,0,42,1,4,26,5,0,68,5,0,42
847,3,31,19,8,0,0,5,84,4,1,47,2,3,48,0,5,117,4,1,80,2,3,30,2,3,103,3,2,34,1,4,17,2,3,39
848,1,21,29,13,0,1,4,81,5,0,29,0,5,44,1,4,76,3,2,90,0,5,34,3,2,54,3,2,56,0,5,77,3,2,105
848,2,26,24,24,0,5,0,85,4,1,13,1,4,115,0,5,118,3,2,118,0,5,71,3,2,24,1,4,100,2,3,15,1,4,106
848,3,36,14,9,0,5,0,16,3,2,12,3,2,119,5,0,44,5,0,28,3,2,78,5,0,61,0,5,23,5,0,14,0,5,71
849,1,48,2,16,1,0,5,52,2,3,16,5,0,113,5,0,54,3,2,46,4,1,41,0,5,51,0,5,14,5,0,19,3,2,53
849,2,49,1,10,1,2,3,19,4,1,27,0,5,93,1,4,72,4,1,84,4,1,112,4,1,52,4,1,82,4,1,100,3,2,63
849,3,39,11,15,0,4,1,69,4,1,87,1,4,20,2,3,47,2,3,63,0,5,66,0,5,86,3,2,83,4,1,88,2,3,17
850,1,29,21,10,0,0,5,33,2,3,42,2,3,107,2,3,88,0,5,56,4,1,52,0,5,111,5,0,113,2,3,50,4,1,84
850,2,30,20,22,0,2,3,81,5,0,91,2,3,15,1,4,23,0,5,31,4,1,74,3,2,114,2,3,89,4,1,27,5,0,31
850,3,43,7,15,1,2,3,113,1,4,116,1,4,106,4,1,91,3,2,33,0,5,57,0,5,49,0,5,56,1,4,104,3,2,106
851,1,43,7,23,1,3,2,15,1,4,26,5,0,43,0,5,110,3,2,62,5,0,115,3,2,93,1,4,77,5,0,33,0,5,20
851,2,50,0,12,1,0,5,52,1,4,31,3,2,58,3,2,100,5,0,109,4,1,65,3,2,38,1,4,20,3,2,104,0,5,75
851,3,38,12,13,0,0,5,73,0,5,89,2,3,91,2,3,21,1,4,69,3,2,112,0,5,86,0,5,71,2,3,103,5,0,91
852,1,21,29,10,0,4,1,14,2,3,103,1,4,46,2,3,12,1,4,74,0,5,108,4,1,17,5,0,17,5,0,45,5,0,20
852,2,43,7,21,1,1,4,19,5,0,26,2,3,45,0,5,50,3,2,39,3,2,86,3,2,83,1,4,54,0,5,113,4,1,12
852,3,30,20,16,0,4,1,105,0,5,27,3,2,109,3,2,45,3,2,28,0,5,105,4,1,45,1,4,13,3,2,78,2,3,54
853,1,38,12,17,0,3,2,55,3,2,105,4,1,80,3,2,17,0,5,76,2,3,68,4,1,61,3,2,105,5,0,45,0,5,107
853,2,27,23,6,0,5,0,111,1,4,67,3,2,106,5,0,97,3,2,29,0,5,84,5,0,48,4,1,11,0,5,56,1,4,74
853,3,27,23,23,0,2,3,55,3,2,80,5,0,23,1,4,76,3,2,89,0,5,69,0,5,65,5,0,58,0,5,67,5,0,104
854,1,50,0,22,1,2,3,25,2,3,75,1,4,30,4,1,107,5,0,57,5,0,19,1,4,82,5,0,87,3,2,25,1,4,38
854,2,24,26,9,0,2,3,73,1,4,92,0,5,95,5,0,97,5,0,69,4,1,26,0,5,47,3,2,18,0,5,73,5,0,59
854,3,30,20,10,0,2,3,103,3,2,62,0,5,67,0,5,100,1,4,110,4,1,55,0,5,20,4,1,15,3,2,31,4,1,35
855,1,33,17,24,0,0,5,88,5,0,49,0,5,88,2,3,53,1,4,19,4,1,79,5,0,58,4,1,111,1,4,99,4,1,62
855,2,34,16,21,0,1,4,90,3,2,78,3,2,116,4,1,75,2,3,35,0,5,90,4,1,114,3,2,24,5,0,62,4,1,35
855,3,28,22,20,0,1,4,50,1,4,33,3,2,48,0,5,73,1,4,60,3,2,36,2,3,47,3,2,22,3,2,81,0,5,85
856,1,26,24,11,0,0,5,102,5,0,92,0,5,113,5,0,78,2,3,109,1,4,95,3,2,67,0,5,106,1,4,42,1,4,82
856,2,49,1,12,1,5,0,39,2,3,69,4,1,83,2,3,69,1,4,34,2,3,94,0,5,32,5,0,107,0,5,28,2,3,83
856,3,45,5,8,1,1,4,15,0,5,119,3,2,94,3,2,40,2,3,100,0,5,31,5,0,90,1,4,70,1,4,69,1,4,78
857,1,26,24,13,0,0,5,28,3,2,30,4,1,74,1,4,88,3,2,20,5,0,96,1,4,55,5,0,61,4,1,112,2,3,100
857,2,29,21,20,0,2,3,90,2,3,29,0,5,108,2,3,89,1,4,86,4,1,21,4,1,86,0,5,92,4,1,112,5,0,69
857,3,40,10,24,1,2,3,56,0,5,115,2,3,57,0,5,52,2,3,40,1,4,52,5,0,38,5,0,72,2,3,78,5,0,73
858,1,39,11,23,0,4,1,100,3,2,50,0,5,19,0,5,115,0,5,39,3,2,32,2,3,48,0,5,51,0,5,104,2,3,35
858,2,49,1,18,1,5,0,19,3,2,119,4,1,12,5,0,81,5,0,10,4,1,17,1,4,60,5,0,71,0,5,106,5,0,96
858,3,23,27,21,0,0,5,79,3,2,90,1,4,106,0,5,88,3,2,105,3,2,79,2,3,26,4,1,37,5,0,48,1,4,12
859,1,25,25,22,0,4,1,106,5,0,35,0,5,30,0,5,97,4,1,103,1,4,117,4,1,56,0,5,62,4,1,36,5,0,13
859,2,35,15,18,0,3,2,53,5,0,27,2,3,70,3,2,108,1,4,36,2,3,80,0,5,97,5,0,67,4,1,23,4,1,118
859,3,22,28,6,0,4,1,52,4,1,50,0,5,101,4,1,97,1,4,54,3,2,80,4,1,48,1,4,105,2,3,116,1,4,83
860,1,21,29,6,0,2,3,56,2,3,64,5,0,86,5,0,95,4,1,112,3,2,116,3,2,107,5,0,47,5,0,112,3,2,46
860,2,33,17,12,0,0,5,33,2,3,109,1,4,112,4,1,23,2,3,12,3,2,11,0,5,55,2,3,40,3,2,55,5,0,82
860,3,20,30,6,0,0,5,81,0,5,45,1,4,87,4,1,60,5,0,49,0,5,51,1,4,88,4,1,80,3,2,105,2,3,74
861,1,44,6,5,1,3,2,109,2,3,13,3,2,72,5,0,113,0,5,17,0,5,28,4,1,93,3,2,66,5,0,22,1,4,48
861,2,26,24,25,0,3,2,23,5,0,60,3,2,77,2,3,67,5,0,113,0,5,57,1,4,13,4,1,99,0,5,37,0,5,54
861,3,22,28,26,0,2,3,90,1,4,114,2,3,109,3,2,82,1,4,113,5,0,28,5,0,90,0,5,17,0,5,63,1,4,105
862,1,39,11,14,0,1,4,73,4,1,19,2,3,74,5,0,41,1,4,119,3,2,50,5,0,72,3,2,21,0,5,35,2,3,97
862,2,22,28,20,0,2,3,60,2,3,41,0,5,93,4,1,100,3,2,77,5,0,46,2,3,103,1,4,87,2,3,83,0,5,119
862,3,39,11,16,0,2,3,17,3,2,19,3,2,59,4,1,106,0,5,42,0,5,97,3,2,15,4,1,17,2,3,50,2,3,30
863,1,24,26,23,0,3,2,112,5,0,35,0,5,81,4,1,89,4,1,17,4,1,75,2,3,75,5,0,21,4,1,47,1,4,97
863,2,40,10,26,1,0,5,17,2,3,34,3,2,49,5,0,115,3,2,68,4,1,49,4,1,13,5,0,109,0,5,95,1,4,59
863,3,24,26,9,0,3,2,62,2,3,104,2,3,51,2,3,55,0,5,119,4,1,39,1,4,63,3,2,91,3,2,104,4,1,106
864,1,37,13,26,0,1,4,50,1,4,62,0,5,94,3,2,57,2,3,30,4,1,85,4,1,72,4,1,12,5,0,19,0,5,17
864,2,25,25,17,0,1,4,90,2,3,116,0,5,39,4,1,112,0,5,73,2,3,12,3,2,68,5,0,23,5,0,25,4,1,91
864,3,47,3,23,1,5,0,14,5,0,68,5,0,85,1,4,111,3,2,24,1,4,107,5,0,21,1,4,109,3,2,88,4,1,47
865,1,39,11,24,0,5,0,113,2,3,64,0,5,12,1,4,69,5,0,116,5,0,103,1,4,110,2,3,70,5,0,86,2,3,52
865,2,45,5,7,1,1,4,77,0,5,31,2,3,52,4,1,75,4,1,66,0,5,82,5,0,67,5,0,45,5,0,60,0,5,110
865,3,35,15,29,0,1,4,41,1,4,47,5,0,32,2,3,27,1,4,111,1,4,12,2,3,112,1,4,37,4,1,91,0,5,38
866,1,32,18,22,0,4,1,20,3,2,40,5,0,59,5,0,51,4,1,28,5,0,60,3,2,86,4,1,102,1,4,52,3,2,104
866,2,29,21,18,0,2,3,106,2,3,35,4,1,12,4,1,36,4,1,65,0,5,90,0,5,43,1,4,83,4,1,99,0,5,67
866,3,22,28,9,0,5,0,110,1,4,41,2,3,15,3,2,35,1,4,50,3,2,26,3,2,96,3,2,49,0,5,54,1,4,41
867,1,32,18,19,0,1,4,41,2,3,116,1,4,111,5,0,38,4,1,70,2,3,13,2,3,84,2,3,60,2,3,33,2,3,34
867,2,49,1,25,1,5,0,18,5,0,104,1,4,70,1,4,39,0,5,26,1,4,69,0,5,19,0,5,28,4,1,47,2,3,106
867,3,23,27,9,0,4,1,37,2,3,17,0,5,95,0,5,77,1,4,102,3,2,64,2,3,92,3,2,112,0,5,114,2,3,93
868,1,22,28,21,0,0,5,71,1,4,50,0,5,41,3,2,65,3,2,108,1,4,53,1,4,74,0,5,18,0,5,41,3,2,89
868,2,30,20,11,0,1,4,29,3,2,90,5,0,68,1,4,76,4,1,71,4,1,62,4,1,15,5,0,100,1,4,30,2,3,44
868,3,24,26,29,0,4,1,11,5,0,10,3,2,112,4,1,45,3,2,101,0,5,64,5,0,75,1,4,118,0,5,85,0,5,47
869,1,29,21,29,0,4,1,17,3,2,95,5,0,26,5,0,77,4,1,24,5,0,89,1,4,66,3,2,103,5,0,41,2,3,96
869,2,39,11,15,0,3,2,25,4,1,103,0,5,22,5,0,43,0,5,72,5,0,67,2,3,54,2,3,34,5,0,29,1,4,79
869,3,32,18,15,0,2,3,98,1,4,47,5,0,104,1,4,41,1,4,80,5,0,69,3,2,90,3,2,44,0,5,45,4,1,116
870,1,42,8,22,1,3,2,112,3,2,68,4,1,105,0,5,70,1,4,112,4,1,21,5,0,49,5,0,32,0,5,113,3,2,25
870,2,38,12,19,0,1,4,109,1,4,56,0,5,104,3,2,44,4,1,90,1,4,119,2,3,14,1,4,68,2,3,116,1,4,44
870,3,30,20,7,0,5,0,13,0,5,77,5,0,99,3,2,90,4,1,97,4,1,42,5,0,76,0,5,21,3,2,52,4,1,25
871,1,38,12,17,0,0,5,29,1,4,72,5,0,89,0,5,107,2,3,72,1,4,14,5,0,17,3,2,27,3,2,31,1,4,40
871,2,30,20,29,0,0,5,36,2,3,24,3,2,50,4,1,106,0,5,49,4,1,69,3,2,92,3,2,14,3,2,71,0,5,87
871,3,41,9,11,1,2,3,39,1,4,111,0,5,13,2,3,93,4,1,41,5,0,117,0,5,70,2,3,92,3,2,115,2,3,81
872,1,45,5,18,1,5,0,97,2,3,88,3,2,97,5,0,41,1,4,111,1,4,117,2,3,62,4,1,106,5,0,64,2,3,81
872,2,27,23,9,0,4,1,66,3,2,69,1,4,95,3,2,119,1,4,62,5,0,81,1,4,56,0,5,53,0,5,99,0,5,89
872,3,50,0,21,1,3,2,74,2,3,69,0,5,111,4,1,78,3,2,10,5,0,100,3,2,19,0,5,107,1,4,74,0,5,95
873,1,31,19,23,0,5,0,30,0,5,43,2,3,26,2,3,20,1,4,34,2,3,10,2,3,32,3,2,66,5,0,76,2,3,34
873,2,29,21,22,0,0,5,90,4,1,38,0,5,75,2,3,110,0,5,118,0,5,116,0,5,79,2,3,62,3,2,24,3,2,63
873,3,40,10,24,1,4,1,100,4,1,72,2,3,106,3,2,17,5,0,56,1,4,75,4,1,88,3,2,64,3,2,107,3,2,92
874,1,21,29,20,0,0,5,74,4,1,23,2,3,44,2,3,97,2,3,57,0,5,66,3,2,38,3,2,64,1,4,48,0,5,57
874,2,40,10,13,1,4,1,46,4,1,113,4,1,87,5,0,50,3,2,29,5,0,55,0,5,73,4,1,68,5,0,69,3,2,85
874,3,36,14,26,0,2,3,57,3,2,43,2,3,73,0,5,39,1,4,43,1,4,64,4,1,96,5,0,26,5,0,95,2,3,82
875,1,44,6,20,1,2,3,92,4,1,30,0,5,58,1,4,52,5,0,62,1,4,32,4,1,71,0,5,71,1,4,11,5,0,105
875,2,48,2,29,1,5,0,71,2,3,28,1,4,79,4,1,53,1,4,96,4,1,80,3,2,85,5,0,105,5,0,62,0,5,104
875,3,21,29,17,0,1,4,111,3,2,49,4,1,41,5,0,84,1,4,64,1,4,53,3,2,101,1,4,11,3,2,38,3,2,105
876,1,48,2,22,1,0,5,80,0,5,38,4,1,64,2,3,14,0,5,102,5,0,110,0,5,11,3,2,112,3,2,102,3,2,51
876,2,38,12,6,0,2,3,30,0,5,113,1,4,21,0,5,35,4,1,105,5,0,29,2,3,14,4,1,77,3,2,50,5,0,83
876,3,45,5,22,1,1,4,21,2,3,73,5,0,60,2,3,106,5,0,55,5,0,78,1,4,84,5,0,110,4,1,39,0,5,36
877,1,28,22,24,0,4,1,103,1,4,116,0,5,55,2,3,86,5,0,34,1,4,88,4,1,75,1,4,115,2,3,84,5,0,10
877,2,31,19,17,0,3,2,31,5,0,74,2,3,53,2,3,108,3,2,66,1,4,63,3,2,119,2,3,19,5,0,41,5,0,67
877,3,50,0,23,1,0,5,86,0,5,15,4,1,107,4,1,18,2,3,93,5,0,18,1,4,40,3,2,93,1,4,52,1,4,77
878,1,41,9,14,1,3,2,47,0,5,48,0,5,102,5,0,47,3,2,90,3,2,49,5,0,90,0,5,112,5,0,43,1,4,112
878,2,49,1,26,1,3,2,108,0,5,53,3,2,52,1,4,45,0,5,31,3,2,30,3,2,27,2,3,56,2,3,23,1,4,37
878,3,26,24,16,0,5,0,71,1,4,27,3,2,106,0,5,37,1,4,92,3,2,43,3,2,88,5,0,88,1,4,29,0,5,46
879,1,36,14,28,0,1,4,101,1,4,45,5,0,59,3,2,86,1,4,60,4,1,80,1,4,94,5,0,27,3,2,73,1,4,83
879,2,23,27,24,0,2,3,71,3,2,112,2,3,76,2,3,96,0,5,79,1,4,68,1,4,111,1,4,100,2,3,103,4,1,39
879,3,26,24,26,0,5,0,24,5,0,11,4,1,12,5,0,19,4,1,68,0,5,103,0,5,29,2,3,83,3,2,25,5,0,109
880,1,32,18,20,0,2,3,111,3,2,13,4,1,33,3,2,65,3,2,97,5,0,58,3,2,15,5,0,18,1,4,11,2,3,115
880,2,40,10,27,1,5,0,85,0,5,92,1,4,25,4,1,105,1,4,19,2,3,57,0,5,12,5,0,30,5,0,53,5,0,110
880,3,22,28,23,0,3,2,105,5,0,84,4,1,116,4,1,84,5,0,117,3,2,115,0,5,77,0,5,62,2,3,86,5,0,20
881,1,36,14,13,0,4,1,43,2,3,10,3,2,44,5,0,15,4,1,27,3,2,82,3,2,32,5,0,34,1,4,111,4,1,51
881,2,44,6,8,1,0,5,95,1,4,26,1,4,18,1,4,59,5,0,47,2,3,50,4,1,22,2,3,66,0,5,27,0,5,19
881,3,25,25,16,0,4,1,88,4,1,110,1,4,91,4,1,78,4,1,45,1,4,14,0,5,46,4,1,118,2,3,17,0,5,29
882,1,40,10,28,1,0,5,43,5,0,60,3,2,99,2,3,113,4,1,56,5,0,51,2,3,88,1,4,34,5,0,104,4,1,18
882,2,48,2,7,1,0,5,46,0,5,44,4,1,99,2,3,61,4,1,13,4,1,99,4,1,20,5,0,48,0,5,14,3,2,29
882,3,22,28,7,0,2,3,67,4,1,68,3,2,32,2,3,46,2,3,76,4,1,117,2,3,60,3,2,22,1,4,109,4,1,42
883,1,35,15,28,0,4,1,94,2,3,29,1,4,67,3,2,91,0,5,101,1,4,69,2,3,100,3,2,97,2,3,42,4,1,15
883,2,45,5,20,1,2,3,109,4,1,109,0,5,57,2,3,64,5,0,83,3,2,100,2,3,88,4,1,44,5,0,41,5,0,102
883,3,48,2,29,1,5,0,111,5,0,12,3,2,25,0,5,45,3,2,112,2,3,85,3,2,40,4,1,109,1,4,43,5,0,100
884,1,38,12,7,0,1,4,14,0,5,108,0,5,84,3,2,28,0,5,23,2,3,71,3,2,43,4,1,111,4,1,87,4,1,23
884,2,48,2,24,1,3,2,94,5,0,87,2,3,77,3,2,92,2,3,45,5,0,91,3,2,96,4,1,92,2,3,37,5,0,21
884,3,21,29,29,0,3,2,74,0,5,28,1,4,103,2,3,62,5,0,44,4,1,110,3,2,73,3,2,80,2,3,16,1,4,117
885,1,26,24,9,0,1,4,14,5,0,80,4,1,62,2,3,63,4,1,106,2,3,54,1,4,43,4,1,65,2,3,30,4,1,81
885,2,33,17,21,0,5,0,32,0,5,63,4,1,107,5,0,96,2,3,45,0,5,20,1,4,19,0,5,47,5,0,61,1,4,110
885,3,23,27,20,0,5,0,110,3,2,63,4,1,11,3,2,72,4,1,76,1,4,84,1,4,53,1,4,35,4,1,33,0,5,60
886,1,23,27,29,0,2,3,53,2,3,46,0,5,23,1,4,36,3,2,16,5,0,11,3,2,88,0,5,103,0,5,79,5,0,100
886,2,27,23,8,0,5,0,95,4,1,78,5,0,63,4,1,38,3,2,60,1,4,43,1,4,90,3,2,81,3,2,24,4,1,25
886,3,32,18,5,0,3,2,35,4,1,27,3,2,45,1,4,16,0,5,38,5,0,76,0,5,17,1,4,30,1,4,16,1,4,101
887,1,45,5,29,1,0,5,41,4,1,57,2,3,43,4,1,106,1,4,102,0,5,115,1,4,28,2,3,96,0,5,93,2,3,33
887,2,33,17,22,0,5,0,73,3,2,76,4,1,87,0,5,35,4,1,10,5,0,33,1,4,15,3,2,13,2,3,67,0,5,38
887,3,38,12,13,0,3,2,82,0,5,77,0,5,13,3,2,88,3,2,104,4,1,56,4,1,97,1,4,31,3,2,39,2,3,118
888,1,28,22,13,0,2,3,108,1,4,99,5,0,75,2,3,88,1,4,59,5,0,37,4,1,102,5,0,37,2,3,87,5,0,13
888,2,26,24,12,0,5,0,95,0,5,110,2,3,112,2,3,98,1,4,10,4,1,89,2,3,86,4,1,98,2,3,68,5,0,105
888,3,34,16,17,0,1,4,96,5,0,57,5,0,55,4,1,96,1,4,106,4,1,27,1,4,46,2,3,70,3,2,68,5,0,15
889,1,27,23,6,0,1,4,11,2,3,114,5,0,20,4,1,18,1,4,88,0,5,84,3,2,80,2,3,31,0,5,50,1,4,64
889,2,24,26,9,0,5,0,58,3,2,13,2,3,79,2,3,16,5,0,105,1,4,24,5,0,77,4,1,35,4,1,112,0,5,116
889,3,36,14,29,0,3,2,41,2,3,40,1,4,104,3,2,37,0,5,109,2,3,70,0,5,94,4,1,112,1,4,100,4,1,18
890,1,47,3,25,1,0,5,57,3,2,37,4,1,69,5,0,19,4,1,41,3,2,46,0,5,68,0,5,30,2,3,35,3,2,66
890,2,33,17,23,0,0,5,110,5,0,101,3,2,34,1,4,86,2,3,37,3,2,16,4,1,40,1,4,55,0,5,63,2,3,26
890,3,32,18,28,0,0,5,85,3,2,27,4,1,116,5,0,28,3,2,91,3,2,93,2,3,65,4,1,14,4,1,87,1,4,23
891,1,45,5,23,1,0,5,16,1,4,42,4,1,28,3,2,95,1,4,111,0,5,78,3,2,19,4,1,104,4,1,96,2,3,111
891,2,48,2,6,1,4,1,119,5,0,65,0,5,24,0,5,12,5,0,106,1,4,94,0,5,82,3,2,40,3,2,80,2,3,109
891,3,35,15,22,0,3,2,32,1,4,57,5,0,97,1,4,68,0,5,84,4,1,64,3,2,107,1,4,75,3,2,89,5,0,96
892,1,41,9,20,1,5,0,116,3,2,61,0,5,79,0,5,11,1,4,31,1,4,78,4,1,118,0,5,100,1,4,97,2,3,28
892,2,47,3,16,1,0,5,107,0,5,13,1,4,76,1,4,43,3,2,16,5,0,82,1,4,10,5,0,58,5,0,37,0,5,109
892,3,43,7,21,1,1,4,81,2,3,55,0,5,19,2,3,56,5,0,98,4,1,36,3,2,12,1,4,45,5,0,98,2,3,118
893,1,49,1,11,1,1,4,103,4,1,25,0,5,44,0,5,30,4,1,54,3,2,49,1,4,95,2,3,13,3,2,106,0,5,40
893,2,45,5,10,1,5,0,106,2,3,49,4,1,117,3,2,29,1,4,85,2,3,39,2,3,67,0,5,65,5,0,106,4,1,36
893,3,24,26,8,0,5,0,29,5,0,115,0,5,94,1,4,63,3,2,13,4,1,102,5,0,77,3,2,65,1,4,20,2,3,44
894,1,27,23,18,0,5,0,61,4,1,45,4,1,34,4,1,71,4,1,52,5,0,43,4,1,70,4,1,79,0,5,54,2,3,20
894,2,37,13,25,0,0,5,38,2,3,51,5,0,37,3,2,75,2,3,44,0,5,51,5,0,76,5,0,101,5,0,75,1,4,118
894,3,46,4,20,1,0,5,85,1,4,15,1,4,50,3,2,37,3,2,55,0,5,110,1,4,23,1,4,32,0,5,85,3,2,113
895,1,35,15,26,0,4,1,118,3,2,37,2,3,83,3,2,80,0,5,17,2,3,90,4,1,64,2,3,50,2,3,103,5,0,38
895,2,27,23,17,0,5,0,119,1,4,28,4,1,51,4,1,73,0,5,50,2,3,111,2,3,76,2,3,15,4,1,55,5,0,81
895,3,26,24,5,0,5,0,24,0,5,16,5,0,21,1,4,74,2,3,60,2,3,118,5,0,25,5,0,37,0,5,85,5,0,107
896,1,42,8,5,1,3,2,59,0,5,106,4,1,93,3,2,29,1,4,52,2,3,62,4,1,80,2,3,34,3,2,64,1,4,22
896,2,29,21,25,0,0,5,56,2,3,107,5,0,27,1,4,119,1,4,25,5,0,62,5,0,101,5,0,55,0,5,45,5,0,113
896,3,44,6,27,1,4,1,108,5,0,92,1,4,29,3,2,41,1,4,84,2,3,39,0,5,92,5,0,42,5,0,22,1,4,105
897,1,29,21,5,0,1,4,90,1,4,50,0,5,12,2,3,14,4,1,35,5,0,16,2,3,27,2,3,48,1,4,54,4,1,111
897,2,33,17,5,0,2,3,86,3,2,65,1,4,74,1,4,44,5,0,32,1,4,29,1,4,55,0,5,111,0,5,102,3,2,54
897,3,28,22,16,0,0,5,110,2,3,15,0,5,22,1,4,32,0,5,67,3,2,13,3,2,45,1,4,71,2,3,24,3,2,20
898,1,21,29,25,0,0,5,62,3,2,31,2,3,39,2,3,117,2,3,27,5,0,59,3,2,83,5,0,78,4,1,104,4,1,42
898,2,49,1,28,1,5,0,65,0,5,27,3,2,67,4,1,63,0,5,80,1,4,98,1,4,30,3,2,107,3,2,96,1,4,25
898,3,38,12,24,0,0,5,100,1,4,22,3,2,22,3,2,98,0,5,51,0,5,106,2,3,90,3,2,34,5,0,27,2,3,91
899,1,22,28,21,0,2,3,62,2,3,58,3,2,89,3,2,36,3,2,83,0,5,33,2,3,33,3,2,74,2,3,41,0,5,92
899,2,28,22,23,0,4,1,82,0,5,14,5,0,31,5,0,63,3,2,65,5,0,33,1,4,39,3,2,21,4,1,89,0,5,21
899,3,29,21,24,0,3,2,30,2,3,20,3,2,94,1,4,11,4,1,100,0,5,51,3,2,34,2,3,84,5,0,114,3,2,26
900,1,50,0,24,1,3,2,106,3,2,108,5,0,93,2,3,99,1,4,65,2,3,73,5,0,62,2,3,24,3,2,92,4,1,10
900,2,30,20,26,0,5,0,98,1,4,107,4,1,50,3,2,65,2,3,41,1,4,86,3,2,28,4,1,49,0,5,59,2,3,30
900,3,39,11,13,0,3,2,91,0,5,17,2,3,28,5,0,67,5,0,30,0,5,64,3,2,110,1,4,44,2,3,60,3,2,94
901,1,30,20,22,0,4,1,76,3,2,39,4,1,116,3,2,104,1,4,12,1,4,39,4,1,55,1,4,51,1,4,70,4,1,13
901,2,40,10,19,1,2,3,72,3,2,57,1,4,103,0,5,36,2,3,14,1,4,119,0,5,102,3,2,62,1,4,104,5,0,59
901,3,46,4,14,1,0,5,82,5,0,56,0,5,33,1,4,21,3,2,91,1,4,11,1,4,51,5,0,82,3,2,33,2,3,68
902,1,31,19,6,0,4,1,15,1,4,78,2,3,73,0,5,42,4,1,50,2,3,33,0,5,80,3,2,74,3,2,49,3,2,17
902,2,33,17,20,0,0,5,42,0,5,44,3,2,33,2,3,72,0,5,12,1,4,77,0,5,101,0,5,17,3,2,97,3,2,19
902,3,49,1,20,1,1,4,68,3,2,95,1,4,16,5,0,98,1,4,68,2,3,60,1,4,37,0,5,49,3,2,102,0,5,80
903,1,33,17,18,0,3,2,85,2,3,47,3,2,93,1,4,106,3,2,111,1,4,47,2,3,13,0,5,29,5,0,44,5,0,11
903,2,30,20,9,0,5,0,111,5,0,92,3,2,49,0,5,89,4,1,89,2,3,75,4,1,113,0,5,114,1,4,30,2,3,26
903,3,48,2,9,1,4,1,30,1,4,49,2,3,41,3,2,119,4,1,81,4,1,115,1,4,85,2,3,67,1,4,32,3,2,57
904,1,21,29,20,0,0,5,89,5,0,119,2,3,100,0,5,80,3,2,113,1,4,88,4,1,17,2,3,96,1,4,59,0,5,42
904,2,32,18,20,0,3,2,103,1,4,64,5,0,32,2,3,114,4,1,114,0,5,63,5,0,63,5,0,61,0,5,52,2,3,97
904,3,42,8,23,1,2,3,72,0,5,76,5,0,23,5,0,11,0,5,79,5,0,66,1,4,105,0,5,92,1,4,83,3,2,119
905,1,20,30,29,0,0,5,43,3,2,35,2,3,34,3,2,70,2,3,77,2,3,68,5,0,28,5,0,11,5,0,56,0,5,59
905,2,22,28,10,0,0,5,39,1,4,63,1,4,25,5,0,48,2,3,82,0,5,88,1,4,87,4,1,48,5,0,60,5,0,41
905,3,24,26,29,0,5,0,33,2,3,50,2,3,18,4,1,97,0,5,102,0,5,117,0,5,66,5,0,44,4,1,100,4,1,108
906,1,44,6,15,1,0,5,49,4,1,76,3,2,49,2,3,25,0,5,76,0,5,36,2,3,25,4,1,17,2,3,77,0,5,85
906,2,50,0,27,1,4,1,115,1,4,110,4,1,91,4,1,30,0,5,79,0,5,115,1,4,16,5,0,22,0,5,106,4,1,82
906,3,35,15,6,0,1,4,49,4,1,55,4,1,43,4,1,86,1,4,96,0,5,21,2,3,116,5,0,116,1,4,45,0,5,29
907,1,24,26,20,0,4,1,117,2,3,74,4,1,27,2,3,60,1,4,54,1,4,56,4,1,73,2,3,91,3,2,12,5,0,108
907,2,41,9,15,1,4,1,99,3,2,50,1,4,109,4,1,38,2,3,44,1,4,62,3,2,83,0,5,103,4,1,80,3,2,23
